1.367000000000000000e+03,8.366827511586620858e+02
1.867000000000000000e+03,9.139978196099316392e+02
2.367000000000000000e+03,9.658857620734286229e+02
2.867000000000000000e+03,1.008195337259983944e+03
3.367000000000000000e+03,1.044308419475486289e+03
3.867000000000000000e+03,1.075839752133625780e+03
4.367000000000000000e+03,1.103746962545406632e+03
4.867000000000000000e+03,1.128668057548491561e+03
5.367000000000000000e+03,1.151060760572347590e+03
5.867000000000000000e+03,1.171270815485390813e+03
6.367000000000000000e+03,1.189569471152643700e+03
6.867000000000000000e+03,1.206175781697773346e+03
7.367000000000000000e+03,1.221270705614329245e+03
7.867000000000000000e+03,1.235006452627366116e+03
8.367000000000000000e+03,1.247512914961452907e+03
8.867000000000000000e+03,1.258902215007439054e+03
9.367000000000000000e+03,1.269271960929892657e+03
9.867000000000000000e+03,1.278707518330680614e+03
1.036700000000000000e+04,1.287283330421328856e+03
1.086700000000000000e+04,1.295062763050617377e+03
1.136700000000000000e+04,1.302093830509498275e+03
1.186700000000000000e+04,1.308385000998346868e+03
1.236700000000000000e+04,1.313775391622714778e+03
1.286700000000000000e+04,1.318279466770409726e+03
1.336700000000000000e+04,1.322358106292258071e+03
1.386700000000000000e+04,1.326258949869969683e+03
1.436700000000000000e+04,1.329977809889753644e+03
1.486700000000000000e+04,1.333402245361467521e+03
1.536700000000000000e+04,1.336502701738746737e+03
1.586700000000000000e+04,1.339289780775276540e+03
1.636700000000000000e+04,1.341786333162396886e+03
1.686700000000000000e+04,1.344017952104025426e+03
1.736700000000000000e+04,1.346003587497135186e+03
1.786700000000000000e+04,1.347761449788459686e+03
1.836700000000000000e+04,1.349344735805637583e+03
1.886700000000000000e+04,1.350804749177141503e+03
1.936700000000000000e+04,1.352187442677193530e+03
1.986700000000000000e+04,1.353537864246287199e+03
2.036700000000000000e+04,1.354892158107745217e+03
2.086700000000000000e+04,1.356219912151475683e+03
2.136700000000000000e+04,1.357427146451899944e+03
2.186700000000000000e+04,1.358867682997141173e+03
2.236700000000000000e+04,1.360873731990393935e+03
2.286700000000000000e+04,1.363744301891629220e+03
2.336700000000000000e+04,1.367051692140589012e+03
2.386700000000000000e+04,1.367934749623907010e+03
2.436700000000000000e+04,1.367101040781024494e+03
2.486700000000000000e+04,1.364867421651467566e+03
2.536700000000000000e+04,1.361950281479519390e+03
2.586700000000000000e+04,1.359189875425333639e+03
2.636700000000000000e+04,1.356708704630864531e+03
2.686700000000000000e+04,1.354332085142448250e+03
2.736700000000000000e+04,1.351914355348030767e+03
2.786700000000000000e+04,1.349369819912845514e+03
2.836700000000000000e+04,1.346651455909495326e+03
2.886700000000000000e+04,1.343732668505392212e+03
2.936700000000000000e+04,1.340593290297165822e+03
2.986700000000000000e+04,1.337194320679636576e+03
3.036700000000000000e+04,1.333340891148093988e+03
3.086700000000000000e+04,1.328817044648369347e+03
3.136700000000000000e+04,1.325745634462871976e+03
3.186700000000000000e+04,1.322014606426053206e+03
3.236700000000000000e+04,1.318358551762289835e+03
3.286700000000000000e+04,1.315264845676715368e+03
3.336700000000000000e+04,1.312593070726741416e+03
3.386700000000000000e+04,1.309189038702345670e+03
3.436700000000000000e+04,1.304699646184399626e+03
3.486700000000000000e+04,1.299087423098401814e+03
3.536700000000000000e+04,1.292130355461901900e+03
3.586700000000000000e+04,1.283074469891552326e+03
3.636700000000000000e+04,1.273614157485921396e+03
3.686700000000000000e+04,1.265009063053086720e+03
3.736700000000000000e+04,1.256543030842273311e+03
3.786700000000000000e+04,1.248108472375509791e+03
3.836700000000000000e+04,1.240814017878986078e+03
3.886700000000000000e+04,1.232393073133199778e+03
3.936700000000000000e+04,1.222444550550134636e+03
3.986700000000000000e+04,1.210874105366816821e+03
4.036700000000000000e+04,1.199092242432593594e+03
4.086700000000000000e+04,1.187202598458224429e+03
4.136700000000000000e+04,1.174957719606969249e+03
4.186700000000000000e+04,1.162224662167125189e+03
4.236700000000000000e+04,1.148946306316148593e+03
4.286700000000000000e+04,1.133641433227931657e+03
4.336700000000000000e+04,1.116887667168941789e+03
4.386700000000000000e+04,1.099724987605614615e+03
4.436700000000000000e+04,1.082606577646486585e+03
4.486700000000000000e+04,1.064147179289240967e+03
4.536700000000000000e+04,1.044796735493838241e+03
4.586700000000000000e+04,1.024636681287568308e+03
4.636700000000000000e+04,1.003572078142913597e+03
4.686700000000000000e+04,9.814636117382801785e+02
4.736700000000000000e+04,9.581483927192034571e+02
4.786700000000000000e+04,9.334414235654163576e+02
4.836700000000000000e+04,9.071306083648329377e+02
4.886700000000000000e+04,8.789673249480701998e+02
4.936700000000000000e+04,8.486516547320585460e+02
4.986700000000000000e+04,8.158092761669722677e+02
5.036700000000000000e+04,7.799537786541116020e+02
5.086700000000000000e+04,7.404215275410226695e+02
5.136700000000000000e+04,6.962520745140286635e+02
5.186700000000000000e+04,6.459666983867830368e+02
5.236700000000000000e+04,5.873614658692649755e+02
